path,line,size_bytes,text,looks_like_source_table
reports/1781001480.696013.4ac50583__s05a_astack_external_control/oof_predictions.csv,61065,34092831,"63,589749,B2-B6,B2,B6,3.445999999999996,7.906547232368036,7.961893077548417,8.0,8.0,0.5195792543220162,0.5921595917420552,19204.0,21555.0,3.624340932976365,4.204692619390966,16.0,10.0,3.230769230769231,0.7026086956521739,146.1025641025641,5",False
reports/1781001480.696013.4ac50583__s05a_astack_external_control/oof_predictions.csv,61067,34092831,"63,589777,B2-B6,B2,B6,5.98455704191908,7.527255919373784,7.75512456538987,8.0,8.0,0.4228575773705421,0.4803584581389639,13151.0,16292.0,3.49650756146648,1.252762968495368,14.0,0.0,9.0,-145.0,123.8,0.0,-123.8,61.900000000000006,4.74927052996",False
reports/1781001480.696013.4ac50583__s05a_astack_external_control/oof_predictions.csv,61128,34092831,"63,592700,B2-B6,B2,B6,3.6586406054147855,9.133675287040695,8.148445666243235,6.0,7.0,0.4668494820231566,0.5179995764805534,65640.0,28334.0,2.079441541679836,2.6390573296152584,3.0,1.0,-77.0,-133.0,23.0,2.0,-21.0,12.5,4.718498871295094,0.559",False
reports/1781001480.696013.4ac50583__s05a_astack_external_control/oof_predictions.csv,61187,34092831,"63,594366,B2-B6,B2,B6,3.508709175344007,8.034955024502159,8.335791211681666,8.0,8.0,0.5918645802242783,0.6492727846467197,23453.0,34859.0,3.2386784521643803,2.803360380906535,3.0,0.0,0.4431818181818182,-114.0,19.6,0.0,-19.6,9.8,6.0420388330",False
reports/1781001480.696013.4ac50583__s05a_astack_external_control/oof_predictions.csv,61197,34092831,"63,594795,B2-B6,B2,B6,-50.92499852289512,7.734558844354756,6.93537044601511,7.0,0.0,0.3280471922163487,-14296.0,13053.0,-21329.0,4.085976312551584,3.295836866004329,14.0,7.0,0.6963123644251626,-295.0,36.375,33.25,-3.125,34.8125,7.3818131785",False
reports/1781001480.696013.4ac50583__s05a_astack_external_control/oof_predictions.csv,61218,34092831,"63,595424,B2-B6,B2,B6,5.395909709915114,7.919174355947869,7.99074618674729,8.0,8.0,0.5570984559855625,0.6393734270589256,19948.0,23046.0,1.0986122886681098,2.3978952727983707,0.0,1.0,-215.0,-297.0,0.0,10.0,10.0,5.0,3.4965075614664807,1.2992",False
reports/1781001480.696013.4ac50583__s05a_astack_external_control/oof_predictions.csv,61261,34092831,"63,596872,B2-B6,B2,B6,7.071511936293921,7.838737559599282,7.776535028185241,8.0,9.0,0.5202109938922821,0.597505739281504,18010.0,16117.0,3.2386784521643803,1.7047480922384253,11.0,0.0,0.8484848484848485,-196.0,84.08695652173913,0.0,-84.0869",False
reports/1781001480.696013.4ac50583__s05a_astack_external_control/oof_predictions.csv,61289,34092831,"63,597807,B2-B6,B2,B6,3.888175859221688,8.058960017769417,8.035764544501035,13.0,14.0,1.0254780749898895,1.0022594838863124,17309.0,16818.0,4.02535169073515,3.258096538021482,17.0,15.0,-0.03862660944206,0.5526315789473685,21.89189189189189,",False
reports/1781001480.696013.4ac50583__s05a_astack_external_control/oof_predictions.csv,61302,34092831,"63,598380,B2-B6,B2,B6,6.026551102470063,8.099857910737585,7.489132558699072,8.0,9.0,0.6087422081150331,0.649167327517843,26149.0,12610.0,2.0149030205422647,3.4011973816621555,6.0,0.0,-60.0,-358.0,27.0,0.0,-27.0,13.5,5.41610040220442,1.38629",False
reports/1781001480.696013.4ac50583__s05a_astack_external_control/oof_predictions.csv,61390,34092831,"63,601303,B2-B6,B2,B6,4.283187615120508,8.071843149609158,7.87910221660437,8.0,9.0,0.5394124257505217,0.5701610773699498,24916.0,18935.0,3.784189633918261,4.564348191467836,17.0,11.0,171.0,0.943327239488117,109.1372549019608,82.972972972972",False
reports/1781001480.696013.4ac50583__s05a_astack_external_control/oof_predictions.csv,61499,34092831,"63,604950,B2-B6,B2,B6,5.195479485876111,7.974188669286011,8.043181540772963,8.0,8.0,0.5565262808033806,0.6442754883325919,21061.0,24727.0,2.079441541679836,2.2512917986064958,8.0,1.0,-155.0,-130.0,31.0,0.285714285714286,-30.714285714285715,",False
reports/1781001480.696013.4ac50583__s05a_astack_external_control/oof_predictions.csv,61568,34092831,"63,607477,B2-B6,B2,B6,-0.0998937281262175,6.934397209928558,6.992096427415888,4.0,4.0,-5351.0,-1.8413284132841328,-1633.0,1626.0,3.2386784521643803,3.725693427236653,5.0,11.0,-291.0,0.7386018237082067,8.5,6.222222222222222,-2.27777777777777",False
reports/1781001480.696013.4ac50583__s05a_astack_external_control/oof_predictions.csv,61575,34092831,"63,607804,B2-B6,B2,B6,3.981937266372325,8.06117135969092,8.268603618770554,7.0,6.0,0.406371613887829,0.5328692962103635,26210.0,36204.0,3.871201010907891,3.597312260588446,16.0,5.0,0.987878787878788,-171.0,83.42857142857143,24.3,-59.1285714",False
reports/1781001480.696013.4ac50583__s05a_astack_external_control/oof_predictions.csv,61607,34092831,"63,608983,B2-B6,B2,B6,4.469066053410207,7.7752758464868625,7.686850771678447,9.0,9.0,0.5870994248151191,0.6216936641377896,17038.0,14631.0,3.258096538021482,2.079441541679836,17.0,1.0,29.0,-233.0,138.33333333333334,0.666666666666667,-137.66",False
reports/1781001480.696013.4ac50583__s05a_astack_external_control/oof_predictions.csv,61619,34092831,"63,609383,B2-B6,B2,B6,2.4893858313677177,7.823245690685523,7.80057265467065,6.0,6.0,0.2719453147251495,0.3284903139612558,17555.0,17964.0,3.951243718581428,4.151039905898646,7.0,12.0,0.4972677595628415,0.8846153846153846,51.67567567567567,8",False
reports/1781001480.696013.4ac50583__s05a_astack_external_control/oof_predictions.csv,61627,34092831,"63,609612,B2-B6,B2,B6,0.5850951163073941,6.922151159265869,7.047082344203236,3.0,4.0,-12518.0,-6645.0,-11915.0,-2974.0,2.833213344056216,4.127134385045092,9.0,7.0,-0.3333333333333333,-0.9196428571428572,65.5,19.066666666666663,-46.433333333",False
reports/1781001480.696013.4ac50583__s05a_astack_external_control/oof_predictions.csv,61650,34092831,"63,610163,B2-B6,B2,B6,1.6032188127597966,7.721348612617949,7.613571862642745,5.0,5.0,0.1204215116279069,0.2060557536938641,13760.0,13739.0,3.9415818076696905,2.2512917986064958,12.0,0.0,1.16751269035533,-154.0,18.785714285714285,0.0,-18.785",False
reports/1781001480.696013.4ac50583__s05a_astack_external_control/oof_predictions.csv,61696,34092831,"63,611439,B2-B6,B2,B6,5.810852804041422,7.778420832830016,7.498315870766981,8.0,9.0,0.5411472868217054,0.6307804051327577,16125.0,12391.0,4.04305126783455,2.079441541679836,12.0,0.0,0.701195219123506,-102.0,38.94117647058823,0.0,-38.9411764",False
reports/1781001480.696013.4ac50583__s05a_astack_external_control/oof_predictions.csv,61702,34092831,"63,611511,B2-B6,B2,B6,-0.3036977495273187,7.592870287844818,7.740012015246283,4.0,4.0,-0.985372340425532,-0.1347474571850821,4512.0,11503.0,4.189654742026425,2.4849066497880004,17.0,0.0,0.7670588235294118,-138.0,63.63636363636363,0.0,-63.63",False
reports/1781001480.696013.4ac50583__s05a_astack_external_control/oof_predictions.csv,61733,34092831,"63,612601,B2-B6,B2,B6,1.7891781630577672,7.570185486880022,7.323500696497858,4.0,4.0,-1.384930384930385,-0.1063644289450741,3663.0,6882.0,4.069026754237811,3.367295829986474,15.0,17.0,0.5515789473684211,0.3856502242152466,25.555555555555557",False
reports/1781001480.696013.4ac50583__s05a_astack_external_control/oof_predictions.csv,61743,34092831,"63,576078,B2-B8,B2,B8,-15.075827251883744,8.680756575281602,8.020434824861683,7.0,8.0,0.5451862123613312,0.344713870029098,50480.0,25775.0,4.324132656254979,3.960813169597578,15.0,11.0,0.8485370051635112,0.7869249394673123,55.9047619047619,",False
reports/1781001480.696013.4ac50583__s05a_astack_external_control/oof_predictions.csv,61762,34092831,"63,578609,B2-B8,B2,B8,21.549269261496367,8.95098657151126,7.869210562810665,6.0,9.0,0.4586622220824554,0.5924348443362742,63598.0,19722.0,1.8718021769015916,3.960813169597578,1.0,14.0,-338.0,0.896358543417367,8.24,46.333333333333336,38.0933",False
reports/1781001480.696013.4ac50583__s05a_astack_external_control/oof_predictions.csv,61773,34092831,"63,579832,B2-B8,B2,B8,0.7655364889359326,7.589841512182657,8.156366784926453,8.0,7.0,0.5313312354631277,0.6204326998340587,14618.0,31939.0,2.970414465569701,4.505349850705881,0.0,8.0,-124.0,0.5823627287853578,0.0,57.05263157894737,57.052631",False
reports/1781001480.696013.4ac50583__s05a_astack_external_control/oof_predictions.csv,61822,34092831,"63,583710,B2-B8,B2,B8,2.902185049389633,7.672990535936337,8.192985437615006,7.0,7.0,0.4392127080564521,0.5580951785379276,15801.0,31982.0,4.400603020246817,4.189654742026425,17.0,14.0,1.4363636363636365,0.7298311444652908,138.25,38.57142857",False
reports/1781001480.696013.4ac50583__s05a_astack_external_control/oof_predictions.csv,61834,34092831,"63,584429,B2-B8,B2,B8,2.740600293132321,8.044465856248905,8.151189152188987,13.0,13.0,0.9859893973818024,1.000893743793446,18486.0,20140.0,2.970414465569701,3.701301974112493,8.0,16.0,-103.0,2.372549019607843,33.0,126.26666666666668,93.2666",False
reports/1781001480.696013.4ac50583__s05a_astack_external_control/oof_predictions.csv,61850,34092831,"63,585794,B2-B8,B2,B8,33.595797050407214,8.11969625295725,8.1307951460253,3.0,7.0,0.3721842253874631,0.6117582168002336,31874.0,30821.0,2.6741486494265287,2.772588722239781,2.0,15.0,-262.0,-21.0,14.6,2.5,-12.1,8.55,5.44673737166631,0.098440",False
reports/1781001480.696013.4ac50583__s05a_astack_external_control/oof_predictions.csv,61852,34092831,"63,585906,B2-B8,B2,B8,3.135130963547571,7.964155718840937,8.284125558904334,7.0,6.0,0.3569487577639751,0.5306991048382668,20608.0,36418.0,2.2512917986064958,4.051784947803305,3.0,7.0,-49.0,0.1627118644067796,17.42857142857143,26.76923076923",False
reports/1781001480.696013.4ac50583__s05a_astack_external_control/oof_predictions.csv,61864,34092831,"63,587112,B2-B8,B2,B8,2.487278073726827,7.952615111651,7.708186124761757,6.0,6.0,0.242415690701284,0.2492328887218986,21261.0,15969.0,1.791759469228055,2.079441541679836,2.0,3.0,-498.0,-156.0,9.642857142857142,26.0,16.357142857142858,17.821",False
reports/1781001480.696013.4ac50583__s05a_astack_external_control/oof_predictions.csv,61870,34092831,"63,588026,B2-B8,B2,B8,1.698716671667167,7.711996507047669,7.292337176173877,4.0,5.0,-0.447714949651433,0.0248439450686641,7746.0,8010.0,3.713572066704308,2.862200880929469,11.0,0.0,0.5329512893982808,-100.0,20.555555555555557,0.0,-20.555555",False
reports/1781001480.696013.4ac50583__s05a_astack_external_control/oof_predictions.csv,61874,34092831,"63,588496,B2-B8,B2,B8,1.5012242230501904,7.342131730584722,8.029107054619736,8.0,11.0,0.4652706366270917,0.5858198740761018,10697.0,25571.0,2.970414465569701,4.110873864173311,14.0,10.0,-1.0,0.5442708333333334,48.35294117647059,7.8571428571",False
reports/1781001480.696013.4ac50583__s05a_astack_external_control/oof_predictions.csv,61893,34092831,"63,590252,B2-B8,B2,B8,-1.156061226581098,7.0044281662423975,8.089789175789319,4.0,3.0,-4719.0,0.162631689109049,-584.0,14333.0,2.6741486494265287,3.713572066704308,0.0,6.0,-1.0,-0.4579439252336448,0.0,32.30769230769231,32.30769230769231,16.",False
reports/1781001480.696013.4ac50583__s05a_astack_external_control/oof_predictions.csv,61900,34092831,"63,591018,B2-B8,B2,B8,35.87831030921316,8.654168646443315,7.940405811972488,5.0,9.0,0.4503423224359296,0.6680138842660834,59739.0,21031.0,3.737669618283368,3.701301974112493,8.0,4.0,0.6649484536082474,-170.0,63.40740740740741,18.43478260869",False
reports/1781001480.696013.4ac50583__s05a_astack_external_control/oof_predictions.csv,61912,34092831,"63,592488,B2-B8,B2,B8,3.21935445667231,8.053728139010085,8.151189152188987,7.0,7.0,0.4903814534692535,0.592730567861458,24328.0,29796.0,3.817712325956905,3.9889840465642745,16.0,7.0,1.1768292682926829,0.5110663983903421,114.0,33.41935483870",False
reports/1781001480.696013.4ac50583__s05a_astack_external_control/oof_predictions.csv,61933,34092831,"63,594695,B2-B8,B2,B8,2.772139591748317,7.939337055191027,8.185350223178686,15.0,15.0,1.008431145643908,1.015496368038741,12098.0,14455.0,2.525728644308256,3.198673117550681,0.0,14.0,-400.0,0.9230769230769232,0.0,6.571428571428571,6.5714285",False
reports/1781001480.696013.4ac50583__s05a_astack_external_control/oof_predictions.csv,61936,34092831,"63,595064,B2-B8,B2,B8,3.260052392274641,8.07231135094428,8.204808506324085,8.0,8.0,0.5896348359993537,0.6511627906976745,24756.0,31046.0,3.1780538303479458,3.2386784521643803,4.0,12.0,0.3456221198156682,0.7788461538461539,18.666666666666668",False
reports/1781001480.696013.4ac50583__s05a_astack_external_control/oof_predictions.csv,61942,34092831,"63,595342,B2-B8,B2,B8,41.53973323026244,8.18757739559151,8.268475388982598,3.0,8.0,0.1052672710221944,0.6497633332328379,12796.0,33169.0,3.1135153092103742,2.3513752571634776,17.0,2.0,-106.0,-365.0,155.36363636363637,11.555555555555554,-143",False
reports/1781001480.696013.4ac50583__s05a_astack_external_control/oof_predictions.csv,61957,34092831,"63,596654,B2-B8,B2,B8,3.151196661450175,7.69097165663095,7.903226808730733,12.0,12.0,0.9651998849582972,0.9961647974896856,13908.0,17209.0,3.960813169597578,3.8394523125933104,8.0,8.0,0.5594059405940595,0.0285714285714285,48.20689655172414,",False
reports/1781001480.696013.4ac50583__s05a_astack_external_control/oof_predictions.csv,61983,34092831,"63,599350,B2-B8,B2,B8,1.6799807870704413,7.892452043520352,8.133880887949207,6.0,5.0,0.2953939088849736,0.4039210636448508,19865.0,31063.0,4.465908118654584,3.80666248977032,7.0,14.0,0.4550989345509893,0.6004728132387707,42.16666666666667,2",False
reports/1781001480.696013.4ac50583__s05a_astack_external_control/oof_predictions.csv,62070,34092831,"63,608078,B2-B8,B2,B8,-6.398902739608904,8.705165419719007,7.850298382000358,7.0,6.0,0.5062733996895261,0.3172106368806681,54755.0,19517.0,4.33729074083249,4.07753744390572,13.0,16.0,0.7074569789674953,0.6394052044609665,48.0,8.736842105263",False
reports/1781001480.696013.4ac50583__s05a_astack_external_control/oof_predictions.csv,62082,34092831,"63,608983,B2-B8,B2,B8,3.8825222088356632,7.7752758464868625,8.064321960910803,9.0,8.0,0.5870994248151191,0.6650882479552304,17038.0,25553.0,3.258096538021482,2.079441541679836,17.0,1.0,29.0,-233.0,138.33333333333334,0.666666666666667,-137.6",False
reports/1781001480.696013.4ac50583__s05a_astack_external_control/oof_predictions.csv,62088,34092831,"63,609612,B2-B8,B2,B8,-0.2386752740290347,6.922151159265869,7.245298370604843,3.0,3.0,-12518.0,-7709.0,-11915.0,-2431.0,2.833213344056216,4.127134385045092,9.0,7.0,-0.3333333333333333,-0.9196428571428572,65.5,19.066666666666663,-46.43333333",False
reports/1781001480.696013.4ac50583__s05a_astack_external_control/oof_predictions.csv,62091,34092831,"63,609845,B2-B8,B2,B8,3.253107247855443,7.524831022590787,7.771488760117616,8.0,8.0,0.4739065974796145,0.4898504922815121,13490.0,16454.0,3.157000421150113,2.4423470353692043,0.0,2.0,-149.0,-220.0,0.0,11.6,11.6,5.8,5.599347456519318,-0.7146",False
reports/1781001480.696013.4ac50583__s05a_astack_external_control/oof_predictions.csv,62141,34092831,"63,575960,B4-B6,B4,B6,-0.0750745683951568,7.036588150825105,7.658935490792691,4.0,3.0,-6664.0,-0.4021223470661673,-2968.0,8010.0,2.6390573296152584,1.3862943611198906,2.0,2.0,-422.0,-247.0,16.0,8.833333333333332,-7.166666666666668,12.416666",False
reports/1781001480.696013.4ac50583__s05a_astack_external_control/oof_predictions.csv,62149,34092831,"63,576262,B4-B6,B4,B6,2.6561047108539584,7.7336835707759,7.279663603561459,11.0,12.0,0.8868503483986447,0.919246728375359,15643.0,9399.0,4.034240638152395,3.970291913552122,13.0,17.0,0.7833333333333333,0.5708661417322834,53.71428571428572,3",False
reports/1781001480.696013.4ac50583__s05a_astack_external_control/oof_predictions.csv,62155,34092831,"63,576361,B4-B6,B4,B6,5.426095145358921,7.912423121473705,7.977625098784593,14.0,15.0,1.0048635914583175,1.0041733547351526,13159.0,12460.0,3.8394523125933104,2.740840023925201,7.0,2.0,0.0952380952380952,-107.0,35.111111111111114,10.3333333",False
reports/1781001480.696013.4ac50583__s05a_astack_external_control/oof_predictions.csv,62164,34092831,"63,576754,B4-B6,B4,B6,4.654350221923031,8.047669447007353,7.57455848420248,7.0,9.0,0.5524193548387096,0.5800805667453813,25792.0,14398.0,3.688879454113936,2.803360380906535,6.0,0.0,0.0821917808219178,-236.0,22.375,0.0,-22.375,11.1875,6.4922",False
reports/1781001480.696013.4ac50583__s05a_astack_external_control/oof_predictions.csv,62181,34092831,"63,577412,B4-B6,B4,B6,2.574524970876708,7.81035268372429,8.058960017769417,4.0,8.0,0.1018746449536072,0.2746499523495345,15843.0,27282.0,3.417726683613366,2.8903717578961645,11.0,2.0,0.3243243243243243,-362.0,22.666666666666664,13.818181818",False
reports/1781001480.696013.4ac50583__s05a_astack_external_control/oof_predictions.csv,62198,34092831,"63,577982,B4-B6,B4,B6,7.510691479188977,7.169734854081545,7.625351139944392,9.0,9.0,0.5274479840131656,0.6402591665439552,8507.0,13582.0,3.7495040759303713,3.295836866004329,11.0,4.0,0.5798816568047337,-156.0,21.8125,21.200000000000003,-0.6",False
reports/1781001480.696013.4ac50583__s05a_astack_external_control/oof_predictions.csv,62200,34092831,"63,577996,B4-B6,B4,B6,25.686329824048965,8.526351129201004,8.029107054619736,6.0,8.0,0.4857142857142857,0.6151221116684483,51695.0,24322.0,3.0204248861443626,1.6094379124341005,1.0,17.0,-446.0,-35.0,4.428571428571429,29.5,25.07142857142857,",False
reports/1781001480.696013.4ac50583__s05a_astack_external_control/oof_predictions.csv,62212,34092831,"63,578642,B4-B6,B4,B6,6.6504943875662965,7.665050279365834,7.933259095829609,8.0,9.0,0.5515112122196945,0.6291264090177133,15385.0,19872.0,1.9459101490553128,3.725693427236653,0.0,11.0,-199.0,0.8917748917748918,0.0,35.2,35.2,17.6,5.67160357",False
reports/1781001480.696013.4ac50583__s05a_astack_external_control/oof_predictions.csv,62231,34092831,"63,579138,B4-B6,B4,B6,6.188464489959556,7.175872195939078,7.062191632286556,8.0,8.0,0.4362430939226519,0.5141073657927591,9050.0,8010.0,3.044522437723423,3.80666248977032,7.0,8.0,0.0759493670886076,-0.0598290598290598,20.0,36.125,16.125,28.",False
reports/1781001480.696013.4ac50583__s05a_astack_external_control/oof_predictions.csv,62272,34092831,"63,580646,B4-B6,B4,B6,5.145718563893147,7.774225315872336,7.48969153020608,8.0,8.0,0.4567688598002067,0.4828928166045079,17418.0,12334.0,3.198673117550681,3.198673117550681,4.0,0.0,0.4139784946236559,-120.0,22.46153846153846,0.0,-22.4615384",False
reports/1781001480.696013.4ac50583__s05a_astack_external_control/oof_predictions.csv,62275,34092831,"63,580764,B4-B6,B4,B6,2.2472403064415283,7.259819610363186,7.569927655242652,4.0,5.0,-1.1511668408220133,0.0105509964830011,2871.0,10236.0,4.151039905898646,2.2512917986064958,7.0,3.0,0.519163763066202,-223.0,35.90909090909091,18.4,-17.5090",False
